,address,ypred,list,gain-loss,rent,cap rate
4094756,"4185 N Rustic Iron Path, Tucson, AZ 85705 ",182922.390625,190910,-7987.609375,3715.427734375,0.23354005977947723
1994817,"533 E Seneca St, Tucson, AZ 85705 ",116989.0390625,125000,-8010.9609375,5886.72998046875,0.5651260625
4093157,"315 E Lee St, Tucson, AZ 85705 ",116989.0390625,125000,-8010.9609375,3389.25244140625,0.32536825
4114629,"5442 E Hawthorne St, Tucson, AZ 85711 ",164987.9375,173000,-8012.0625,3389.25244140625,0.2350926661849711
4117332,"649 N Belvedere Ave, Tucson, AZ 85711 ",131832.78125,139900,-8067.21875,3715.427734375,0.3186928721408149
4116794,"6151 E 17th St, Tucson, AZ 85711 ",141402.09375,149500,-8097.90625,4525.60302734375,0.3632590928093645
4101957,"360 S Del Valle Ave, Tucson, AZ 85711 ",120348.4140625,128500,-8151.5859375,3715.427734375,0.34696601410505834
4107097,"4549 E 20th St, Tucson, AZ 85711 ",120348.4140625,128500,-8151.5859375,2971.5400390625,0.27749790248054473
4115577,"5779 E 2nd St, Tucson, AZ 85711 ",131832.78125,140000,-8167.21875,1695.1640625,0.1452997767857143
4104200,"4026 E Hawthorne St, Tucson, AZ 85711 ",131832.78125,140000,-8167.21875,3715.427734375,0.318465234375
4104254,"4034 E 2nd St, Tucson, AZ 85711 ",131832.78125,140000,-8167.21875,3715.427734375,0.318465234375
4116197,"6012 E Sylvane St, Tucson, AZ 85711 ",136595.78125,144800,-8204.21875,3389.25244140625,0.28087728763812153
4106520,"4526 E 16th St, Tucson, AZ 85711 ",101754.6640625,110000,-8245.3359375,3781.54345703125,0.41253203125
4116213,"6012 E 27th St, Tucson, AZ 85711 ",136595.78125,144900,-8304.21875,3715.427734375,0.3076958786231884
4203086,"1557 E Balaton Pl, Tucson, AZ 85706 ",136595.78125,144900,-8304.21875,3715.427734375,0.3076958786231884
4717310,"8556 N Calle Tioga, Tucson, AZ 85704 ",131563.6875,139900,-8336.3125,2082.126953125,0.17859559283416726
4115047,"5634 E 20th St, Tucson, AZ 85711 ",140157.4375,148500,-8342.5625,3715.427734375,0.3002365845959596
4114145,"5242 E Rosewood St, Tucson, AZ 85711 ",154157.203125,162500,-8342.796875,3715.427734375,0.27437004807692306
4116792,"6151 E 16th St, Tucson, AZ 85711 ",108629.6640625,117000,-8370.3359375,-7808.4111328125,-0.8008627136752137
4613279,"4331 S Paseo Don Juan, Tucson, AZ 85757 ",149517.28125,157900,-8382.71875,3715.427734375,0.2823630957093097
4105253,"4411 E Timrod St, Tucson, AZ 85711 ",136595.78125,145000,-8404.21875,3781.54345703125,0.31295533405172415
4104924,"4266 E Valentine St, Tucson, AZ 85711 ",150593.453125,159000,-8406.546875,3781.54345703125,0.2853995184748428
27268,"1142 S Carnegie Dr, Tucson, AZ 85710",150593.453125,159000,-8406.546875,4525.60302734375,0.34155493317610064
4627742,"8369 W Redshank Dr, Tucson, AZ 85757 ",131563.6875,140000,-8436.3125,3715.427734375,0.318465234375
4117824,"924 N Bryant Ave, Tucson, AZ 85711 ",101754.6640625,110200,-8445.3359375,3715.427734375,0.4045837823275862
4115055,"5637 E Baker St, Tucson, AZ 85711 ",154187.203125,162800,-8612.796875,2892.30224609375,0.21319179975429975
4091260,"2377 W Rau River Rd, Tucson, AZ 85705 ",137279.890625,145900,-8620.109375,3715.427734375,0.30558692811857435
4105012,"4310 E 32nd St, Tucson, AZ 85711 ",120348.4140625,129000,-8651.5859375,3715.427734375,0.34562118459302327
4105320,"4426 E Poe St, Tucson, AZ 85711 ",120348.4140625,129000,-8651.5859375,3715.427734375,0.34562118459302327
4117201,"6252 E 15th St, Tucson, AZ 85711 ",120348.4140625,129000,-8651.5859375,2971.5400390625,0.2764223292151163
4108127,"4610 E 13th St, Tucson, AZ 85711 ",120348.4140625,129000,-8651.5859375,3715.427734375,0.34562118459302327
4110373,"4782 E Eastland St, Tucson, AZ 85711 ",120348.4140625,129000,-8651.5859375,3715.427734375,0.34562118459302327
4098017,"1317 S Cloverland Ave, Tucson, AZ 85711 ",120348.4140625,129000,-8651.5859375,3715.427734375,0.34562118459302327
4090204,"205 E Alturas St, Tucson, AZ 85705 ",166347.359375,175000,-8652.640625,4276.57958984375,0.2932511607142857
4097236,"610 E Pastime Rd, Tucson, AZ 85705 ",171034.859375,179900,-8865.140625,2892.30224609375,0.19292732073374097
4094744,"418 E Pastime Rd, Tucson, AZ 85705 ",171034.859375,179900,-8865.140625,3715.427734375,0.24783286721789882
4713419,"541 W Calle Lago, Tucson, AZ 85704 ",100035.9140625,109000,-8964.0859375,3466.404296875,0.38162249139908255
4097254,"611 E Jacinto St, Tucson, AZ 85705 ",171034.859375,180000,-8965.140625,3715.427734375,0.24769518229166668
4710830,"1644 W Roller Coaster Rd, Tucson, AZ 85704 ",146032.203125,155000,-8967.796875,3715.427734375,0.2876460181451613
4710830,"1644 W Roller Coaster Rd, Tucson, AZ 85704 ",146032.203125,155000,-8967.796875,3781.54345703125,0.29276466733870965
4114251,"5308 E 2nd St, Tucson, AZ 85711 ",164987.9375,174000,-9012.0625,3466.404296875,0.23906236530172414
4114251,"5308 E 2nd St, Tucson, AZ 85711 ",164987.9375,174000,-9012.0625,3466.404296875,0.23906236530172414
4110479,"4819 E Hawthorne St, Tucson, AZ 85711 ",138879.703125,147900,-9020.296875,4276.57958984375,0.34698413201487494
2038900,"5641 S Cedar Grove Dr, Tucson, AZ 85706 ",112926.5390625,122000,-9073.4609375,4276.57958984375,0.4206471567622951
27661,"7416 E Beverly Dr, Tucson, AZ 85710",180777.09375,189900,-9122.90625,3466.404296875,0.21904608511058452
4104645,"4158 E Hawthorne St, Tucson, AZ 85711 ",113864.0390625,122999,-9134.9609375,3466.404296875,0.3381885345612566
4114878,"5604 E 18th St, Tucson, AZ 85711 ",120348.4140625,129500,-9151.5859375,4525.60302734375,0.4193608832046332
4116154,"5972 E 27th St, Tucson, AZ 85711 ",120348.4140625,129500,-9151.5859375,2643.27880859375,0.2449370324565637
4117331,"646 N Columbus Blvd, Tucson, AZ 85711 ",131832.78125,141000,-9167.21875,3715.427734375,0.31620661569148933
4091107,"3790 E Felix Blvd, Tucson, AZ 85706 ",80801.296875,90000,-9198.703125,3715.427734375,0.49539036458333335
1877056,"2831 N Adelaide Pl, Tucson, AZ 85719",118280.0234375,127500,-9219.9765625,3715.427734375,0.3496873161764706
4117642,"831 S Beverly Ave, Tucson, AZ 85711 ",101754.6640625,111000,-9245.3359375,3781.54345703125,0.40881552646396396
4116370,"6052 E 25th St, Tucson, AZ 85711 ",150593.453125,159900,-9306.546875,3781.54345703125,0.2837931421982489
4117021,"6202 E Eastland St, Tucson, AZ 85711 ",150593.453125,159900,-9306.546875,3715.427734375,0.2788313496716698
28093,"8061 E Scarlett St, Tucson, AZ 85710",104567.1640625,113900,-9332.8359375,3781.54345703125,0.3984067026997366
4627183,"8286 W Anser Loop, Tucson, AZ 85757 ",68664.0,78000,-9336.0,3781.54345703125,0.5817759415064102
4624986,"7183 S Valley Stream Dr, Tucson, AZ 85757 ",131563.6875,140900,-9336.3125,4525.60302734375,0.3854310459545777
4116642,"6122 E Eastland St, Tucson, AZ 85711 ",150593.453125,160000,-9406.546875,4525.60302734375,0.33942021484375
4716493,"7804 N La Canada Dr, Tucson, AZ 85704 ",145593.453125,155000,-9406.546875,4525.60302734375,0.35036925403225805
4621784,"6742 S Averroes Rd, Tucson, AZ 85757 ",145593.453125,155000,-9406.546875,3715.427734375,0.2876460181451613
4116194,"6011 E 24th St, Tucson, AZ 85711 ",120348.4140625,129789,-9440.5859375,3715.427734375,0.343520119675011
4215294,"4326 E Red Owl Ln, Tucson, AZ 85712 ",157993.875,167500,-9506.125,2082.126953125,0.14916730410447762
4115756,"5825 E 23rd St, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,3715.427734375,0.34322658054272515
4104058,"3968 E 32nd St, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,2892.30224609375,0.267187259430331
4102898,"3930 E 17th St, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,3715.427734375,0.34322658054272515
4104166,"4019 E 27th St, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,3715.427734375,0.34322658054272515
4111165,"5018 E 17th St, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,3715.427734375,0.34322658054272515
4115344,"5726 E 35th St, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,5886.72998046875,0.5438087591416474
4104434,"4107 E Sylvane Dr, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,3389.25244140625,0.31309492879137796
7372160,"7325 E Placita Antigua, Tucson, AZ 85710 ",120348.4140625,129900,-9551.5859375,3715.427734375,0.34322658054272515
4111363,"5034 E 17th St, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,3715.427734375,0.34322658054272515
4117140,"6241 E Calle Silvosa, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,639.5172729492188,0.05907780624518861
4111363,"5034 E 17th St, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,3715.427734375,0.34322658054272515
2033157,"5844 E 34th St, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,3715.427734375,0.34322658054272515
4105180,"4342 E Cooper Cir, Tucson, AZ 85711 ",120348.4140625,129900,-9551.5859375,3715.427734375,0.34322658054272515
4114968,"5618 E 30th St, Tucson, AZ 85711 ",120348.4140625,129950,-9601.5859375,3466.404296875,0.3200988962100808
4115295,"5720 E Rosewood St, Tucson, AZ 85711 ",113864.0390625,123500,-9635.9609375,639.5172729492188,0.06213932818825911
4107396,"4558 E 26th St, Tucson, AZ 85711 ",120348.4140625,129990,-9641.5859375,639.5172729492188,0.059036903079083006
4097957,"114 N Avenida Carolina, Tucson, AZ 85711 ",120348.4140625,129995,-9646.5859375,3715.427734375,0.34297575147121045
4110410,"4809 E Montecito St, Tucson, AZ 85711 ",120348.4140625,130000,-9651.5859375,3466.404296875,0.31997578125
4116505,"6102 E 23rd St, Tucson, AZ 85711 ",120348.4140625,130000,-9651.5859375,3466.404296875,0.31997578125
4116247,"6022 E Oak St, Tucson, AZ 85711 ",120348.4140625,130000,-9651.5859375,3466.404296875,0.31997578125
4109821,"4709 E 26th St, Tucson, AZ 85711 ",120348.4140625,130000,-9651.5859375,4525.60302734375,0.41774795673076925
4116518,"6102 E 34th St, Tucson, AZ 85711 ",120348.4140625,130000,-9651.5859375,3466.404296875,0.31997578125
4096744,"857 W Calle Francita, Tucson, AZ 85706 ",140157.4375,149900,-9742.5625,3466.404296875,0.2774973419779853
4117779,"912 S Jefferson Ave, Tucson, AZ 85711 ",108629.6640625,118400,-9770.3359375,3466.404296875,0.35132475981841216
4620775,"6661 W Seascape Way, Tucson, AZ 85757 ",135094.703125,144900,-9805.296875,3466.404296875,0.2870728196169772
4717495,"8700 N Myrtle Dr, Tucson, AZ 85704 ",140157.4375,150000,-9842.5625,3715.427734375,0.29723421875
4094679,"417 E 9th St, Tucson, AZ 85705 ",80064.25,90000,-9935.75,4525.60302734375,0.6034137152777778
4711493,"194 W Lillian Ln, Tucson, AZ 85704 ",100035.9140625,110000,-9964.0859375,3715.427734375,0.40531938920454547
4717082,"8365 N Mesquite Shadows Dr, Tucson, AZ 85704 ",100035.9140625,110000,-9964.0859375,3715.427734375,0.40531938920454547
4625278,"7424 W Calle Lerdo, Tucson, AZ 85757 ",100035.9140625,110000,-9964.0859375,3466.404296875,0.3781531960227273
4715795,"711 W Orange Tree Pl, Tucson, AZ 85704 ",100035.9140625,110000,-9964.0859375,3715.427734375,0.40531938920454547
4715795,"711 W Orange Tree Pl, Tucson, AZ 85704 ",100035.9140625,110000,-9964.0859375,952.5640258789062,0.10391607776988636
4096362,"737 E Alaska St, Tucson, AZ 85706 ",112926.5390625,122900,-9973.4609375,2082.126953125,0.20329962113506916
4114583,"5426 E 3rd St, Tucson, AZ 85711 ",113864.0390625,123900,-10035.9609375,3466.404296875,0.3357292297215496
4091732,"4133 E Keener Way, Tucson, AZ 85706 ",88930.3359375,99000,-10069.6640625,639.5172729492188,0.07751724273989899
4627839,"8385 W Redshank Dr, Tucson, AZ 85757 ",68664.0,78752,-10088.0,3715.427734375,0.5661460383545814
2193921,"3352 E 27th St, Tucson, AZ 85713 ",114801.5390625,124900,-10098.4609375,3466.404296875,0.33304124549639713
4116858,"6162 E Beverly St, Tucson, AZ 85711 ",114801.5390625,124990,-10188.4609375,3466.404296875,0.33280143661492917
4117022,"6209 E 32nd St, Tucson, AZ 85711 ",114801.5390625,125000,-10198.4609375,3715.427734375,0.3566810625
4097995,"127 N Regency Pl, Tucson, AZ 85711 ",114801.5390625,125000,-10198.4609375,639.5172729492188,0.06139365625
4102841,"3928 E 5th St, Tucson, AZ 85711 ",162155.953125,172500,-10344.046875,3715.427734375,0.25846453804347824
4115057,"5632 E Scarlett St, Tucson, AZ 85711 ",108629.6640625,119000,-10370.3359375,2082.126953125,0.20996238182773108
4613279,"4331 S Paseo Don Juan, Tucson, AZ 85757 ",149517.28125,159900,-10382.71875,3466.404296875,0.26014291158536584
4095188,"4302 N Linda Lee Dr, Tucson, AZ 85705 ",194556.375,205000,-10443.625,3466.404296875,0.20291147103658536
4624839,"7151 S Providence Dr, Tucson, AZ 85757 ",137438.453125,147900,-10461.546875,3466.404296875,0.28124984153144017
4116893,"617 S Rosemont Ave, Tucson, AZ 85711 ",120348.4140625,131000,-10651.5859375,3532.52001953125,0.32358963501908394
4093932,"3725 N Mesquite Pl, Tucson, AZ 85705 ",154316.109375,165000,-10683.890625,3715.427734375,0.27021292613636366
4096209,"4764 N Brookeview Dr, Tucson, AZ 85705 ",154316.109375,165000,-10683.890625,3715.427734375,0.27021292613636366
4093932,"3725 N Mesquite Pl, Tucson, AZ 85705 ",154316.109375,165000,-10683.890625,639.5172729492188,0.046510345643939396
4117169,"625 N Ruston Ave, Tucson, AZ 85711 ",154157.203125,164900,-10742.796875,3466.404296875,0.25225501250758037
4624517,"7079 S Valley Stream Dr, Tucson, AZ 85757 ",154157.203125,164900,-10742.796875,3466.404296875,0.25225501250758037
4115661,"5809 E 5th St, Tucson, AZ 85711 ",144187.203125,155000,-10812.796875,4199.71875,0.32513951612903225
4716149,"7402 N La Canada Dr, Tucson, AZ 85704 ",154187.203125,165000,-10812.796875,4525.60302734375,0.32913475378787876
4114323,"5326 E Holmes St, Tucson, AZ 85711 ",154157.203125,165000,-10842.796875,4525.60302734375,0.32913475378787876
4627844,"8386 W Razorbill Dr, Tucson, AZ 85757 ",154157.203125,165000,-10842.796875,639.5172729492188,0.046510345643939396
4626358,"8160 W Booted Eagle Ct, Tucson, AZ 85757 ",154157.203125,165000,-10842.796875,1831.8828125,0.1332278409090909
4618744,"6461 W Harbin Ridge Way, Tucson, AZ 85757 ",154157.203125,165000,-10842.796875,3715.427734375,0.27021292613636366
4627844,"8386 W Razorbill Dr, Tucson, AZ 85757 ",154157.203125,165000,-10842.796875,4276.57958984375,0.31102395833333335
4117361,"653 S Erin Ave, Tucson, AZ 85711 ",108629.6640625,119500,-10870.3359375,3389.25244140625,0.3403433577405858
4115166,"5653 E 19th St, Tucson, AZ 85711 ",108629.6640625,119500,-10870.3359375,-7910.34619140625,-0.7943444037656904
4117275,"6269 E Rosewood St, Tucson, AZ 85711 ",148126.171875,159000,-10873.828125,3715.427734375,0.28040964033018867
4212832,"4014 E Lee St, Tucson, AZ 85712 ",113864.0390625,124900,-11035.9609375,2082.126953125,0.20004422287830265
4115759,"5819 E Rosewood St, Tucson, AZ 85711 ",113864.0390625,124900,-11035.9609375,3715.427734375,0.3569666358086469
4114765,"5525 E Hawthorne St, Tucson, AZ 85711 ",113864.0390625,124900,-11035.9609375,4525.60302734375,0.43480571957566055
4095019,"426 E Glenn St, Tucson, AZ 85705 ",114439.25,125500,-11060.75,1831.8828125,0.17516010956175299
7410210,"6136 E Window Ridge Ln, Tucson, AZ 85756 ",88930.3359375,100000,-11069.6640625,-7910.34619140625,-0.9492415625
4216355,"5458 E Lester St, Tucson, AZ 85712 ",138879.703125,150000,-11120.296875,3532.52001953125,0.2826016145833333
4110518,"4833 E 2nd St, Tucson, AZ 85711 ",113864.0390625,125000,-11135.9609375,7068.1884765625,0.678546125
4626421,"8178 W True Eagle Ct, Tucson, AZ 85757 ",162312.203125,173500,-11187.796875,4276.57958984375,0.2957864733429395
4104160,"4019 E 1st St, Tucson, AZ 85711 ",123707.7890625,134900,-11192.2109375,4276.57958984375,0.3804221877316531
4621098,"6686 W Haven Brook Way, Tucson, AZ 85757 ",68664.0,79900,-11236.0,3715.427734375,0.5580116747496872
4117659,"833 S Charles Ave, Tucson, AZ 85711 ",108629.6640625,119900,-11270.3359375,3466.404296875,0.3469295376355296
4115186,"5672 E Calle Silvosa, Tucson, AZ 85711 ",108629.6640625,119900,-11270.3359375,3715.427734375,0.37185265064637196
4117483,"801 S Columbus Blvd, Tucson, AZ 85711 ",108629.6640625,119900,-11270.3359375,3715.427734375,0.37185265064637196
4116090,"5949 E Beverly St, Tucson, AZ 85711 ",108629.6640625,119900,-11270.3359375,-7910.34619140625,-0.7916943807339449
4117483,"801 S Columbus Blvd, Tucson, AZ 85711 ",108629.6640625,119900,-11270.3359375,3715.427734375,0.37185265064637196
4116111,"5951 E 35th St, Tucson, AZ 85711 ",108629.6640625,119900,-11270.3359375,3715.427734375,0.37185265064637196
4116052,"5940 E 35th St, Tucson, AZ 85711 ",108629.6640625,119900,-11270.3359375,4199.71875,0.4203221434528774
4624529,"7081 S Pebble Shore Dr, Tucson, AZ 85757 ",68664.0,80000,-11336.0,3466.404296875,0.51996064453125
4625323,"7446 W Tenderfoot Dr, Tucson, AZ 85757 ",68664.0,80000,-11336.0,4525.60302734375,0.6788404296875
4116808,"6152 E 25th St, Tucson, AZ 85711 ",108629.6640625,120000,-11370.3359375,639.5172729492188,0.06395172526041666
4711614,"199 W Greer Ln, Tucson, AZ 85704 ",108629.6640625,120000,-11370.3359375,639.5172729492188,0.06395172526041666
1992951,"610 N Silverbell Rd, Tucson, AZ 85745 ",108629.6640625,120000,-11370.3359375,2722.5166015625,0.27225166015625
4112747,"5125 E 26th St, Tucson, AZ 85711 ",108629.6640625,120000,-11370.3359375,3389.25244140625,0.33892526041666665
7396655,"7101 E 29th St, Tucson, AZ 85710 ",128516.8046875,139900,-11383.1953125,3715.427734375,0.3186928721408149
4114908,"5609 E 26th St, Tucson, AZ 85711 ",128516.8046875,139900,-11383.1953125,2722.5166015625,0.23352536968370263
4620975,"6672 S Stone Fly Dr, Tucson, AZ 85757 ",145593.453125,157000,-11406.546875,4525.60302734375,0.34590595143312103
4207507,"2222 N Frannea Dr, Tucson, AZ 85712 ",148450.234375,159900,-11449.765625,3715.427734375,0.2788313496716698
4104476,"4114 E Camino De La Colina, Tucson, AZ 85711 ",128516.8046875,140000,-11483.1953125,3715.427734375,0.318465234375
4117274,"6282 E Calle Silvosa, Tucson, AZ 85711 ",59723.625,71250,-11526.375,3140.22900390625,0.528880701754386
4623055,"6842 W Quailwood Way, Tucson, AZ 85757 ",123438.6796875,135000,-11561.3203125,3389.25244140625,0.30126689814814817
4116254,"6021 E Oak St, Tucson, AZ 85711 ",142438.453125,154000,-11561.546875,3466.404296875,0.2701094257305195
4093385,"3249 N Reno Ave, Tucson, AZ 85705 ",177368.875,189000,-11631.125,3715.427734375,0.23590017361111112
4105132,"4333 E 31st St, Tucson, AZ 85711 ",120348.4140625,132000,-11651.5859375,2722.5166015625,0.24750150923295455
4113973,"5201 E 23rd St, Tucson, AZ 85711 ",120348.4140625,132000,-11651.5859375,1831.8828125,0.16653480113636362
4095328,"6111 S Morris Blvd, Tucson, AZ 85706 ",78345.5,90000,-11654.5,639.5172729492188,0.08526896701388889
4110313,"4752 E 1st St, Tucson, AZ 85711 ",148222.359375,159900,-11677.640625,4525.60302734375,0.33963248514696687
4240653,"5502 S Pine Way, Tucson, AZ 85706 ",112223.4140625,124000,-11776.5859375,4525.60302734375,0.43796156754032256
4101026,"2850 N Walnut Ave, Tucson, AZ 85711 ",157128.609375,169000,-11871.390625,3532.52001953125,0.25082983542899406
4110332,"4762 E Baker St, Tucson, AZ 85711 ",148126.171875,160000,-11873.828125,2082.126953125,0.156159521484375
4215329,"4335 E Sunnybrook Ln, Tucson, AZ 85712 ",157993.875,169900,-11906.125,3715.427734375,0.26241985175103
4623996,"6992 W Fall Garden Way, Tucson, AZ 85757 ",145593.453125,157500,-11906.546875,4525.60302734375,0.3448078373015873
7373430,"913 E 32nd St, Tucson, AZ 85713 ",112926.5390625,124900,-11973.4609375,3532.52001953125,0.33939345226180945
4095175,"4287 N Limberlost Cir, Tucson, AZ 85705 ",182922.390625,194900,-11977.609375,3715.427734375,0.22875901904822987
2061550,"6651 N Campbell Ave, Tucson, AZ 85718 ",157993.875,170000,-12006.125,2971.5400390625,0.2097557674632353
4090508,"2115 N 3rd Ave, Tucson, AZ 85705 ",116989.0390625,129000,-12010.9609375,3781.54345703125,0.35177149951550385
1937884,"2519 N Estrella Ave, Tucson, AZ 85705 ",86939.25,99000,-12060.75,3532.52001953125,0.42818426452020203
4090961,"2254 W Calle Fortunado, Tucson, AZ 85705 ",162909.859375,175000,-12090.140625,3532.52001953125,0.24222995535714287
5384937,"229 W Calle Primer Hogar, Tucson, AZ 85706 ",81508.4609375,93600,-12091.5390625,3532.52001953125,0.45288720285790596
4116621,"6121 E 30th St, Tucson, AZ 85711 ",77876.75,90000,-12123.25,3532.52001953125,0.47100269097222225
4105327,"4426 E Sylvane St, Tucson, AZ 85711 ",120348.4140625,132500,-12151.5859375,2643.27880859375,0.23939128832547169
4621525,"6723 W Camino Bolivar, Tucson, AZ 85757 ",97692.1640625,109900,-12207.8359375,1831.8828125,0.2000236010009099
4091322,"2404 W Tyler River Dr, Tucson, AZ 85705 ",137279.890625,149500,-12220.109375,2643.27880859375,0.2121695364757525
4093580,"5412 S 6th Ave, Tucson, AZ 85706 ",115270.2890625,127500,-12229.7109375,2643.27880859375,0.2487791819852941
4114143,"5234 E 23rd St, Tucson, AZ 85711 ",112223.4140625,124500,-12276.5859375,3715.427734375,0.35811351656626506
4616279,"5422 W Drexel Rd, Tucson, AZ 85757 ",97692.1640625,110000,-12307.8359375,3715.427734375,0.40531938920454547
5064312,"6199 S Candice Anne Dr, Tucson, AZ 85746 ",97692.1640625,110000,-12307.8359375,-7910.34619140625,-0.862946875
4182616,"4441 E 32nd St, Tucson, AZ 85711 ",137438.453125,149750,-12311.546875,4525.60302734375,0.3626526502504174
4621162,"6690 S Blue Wing Dr, Tucson, AZ 85757 ",154157.203125,166500,-12342.796875,2643.27880859375,0.19050658079954955
4621162,"6690 S Blue Wing Dr, Tucson, AZ 85757 ",154157.203125,166500,-12342.796875,3389.25244140625,0.24427045795795796
2024345,"2801 N Richey Blvd, Tucson, AZ 85716 ",117576.8984375,129940,-12363.1015625,4525.60302734375,0.4179408525088502
4116541,"6111 E Eli St, Tucson, AZ 85711 ",136595.78125,149000,-12404.21875,3715.427734375,0.2992290792785235
4088042,"1211 W Smoot Pl, Tucson, AZ 85705 ",142489.828125,154900,-12410.171875,4525.60302734375,0.35059544464170433
4626336,"8145 W Solitary Eagle Ct, Tucson, AZ 85757 ",154157.203125,166600,-12442.796875,-7910.34619140625,-0.5697728466386555
4116229,"6019 E 32nd St, Tucson, AZ 85711 ",142438.453125,154900,-12461.546875,3466.404296875,0.2685400359102647
4110656,"4867 E Melissa St, Tucson, AZ 85711 ",142438.453125,154900,-12461.546875,3466.404296875,0.2685400359102647
4621249,"6695 W Winter Valley Way, Tucson, AZ 85757 ",137438.453125,149900,-12461.546875,4525.60302734375,0.36228975567044697
4621851,"6746 W Greenland Ct, Tucson, AZ 85757 ",137438.453125,149900,-12461.546875,3715.427734375,0.2974325070880587
4093360,"3234 N El Tovar Ave, Tucson, AZ 85705 ",142489.828125,155000,-12510.171875,-7808.4111328125,-0.6045221774193549
4104285,"4038 E 27th St, Tucson, AZ 85711 ",120348.4140625,132900,-12551.5859375,4525.60302734375,0.4086323128291949
4625036,"7199 S Providence Dr, Tucson, AZ 85757 ",137438.453125,150000,-12561.546875,3715.427734375,0.29723421875
4624946,"7175 S Providence Dr, Tucson, AZ 85757 ",137438.453125,150000,-12561.546875,4525.60302734375,0.3620482291666667
4109555,"4672 E 31st St, Tucson, AZ 85711 ",142438.453125,155000,-12561.546875,3715.427734375,0.2876460181451613
4088035,"1570 E Monrovia Pl, Tucson, AZ 85706 ",142438.453125,155000,-12561.546875,2892.30224609375,0.22392016129032258
4624693,"7127 S Providence Dr, Tucson, AZ 85757 ",137438.453125,150000,-12561.546875,3715.427734375,0.29723421875
4620665,"6659 S May Fly Dr, Tucson, AZ 85757 ",162312.203125,174900,-12587.796875,7068.1884765625,0.4849529195254431
4097002,"5273 N Crowley Ln, Tucson, AZ 85705 ",137279.890625,149900,-12620.109375,7068.1884765625,0.5658323257171448
4110813,"4918 E Scarlett St, Tucson, AZ 85711 ",120348.4140625,133000,-12651.5859375,7068.1884765625,0.6377313204887218
4097936,"109 N Longfellow Ave, Tucson, AZ 85711 ",120348.4140625,133000,-12651.5859375,7068.1884765625,0.6377313204887218
4105274,"4418 E Calle Aurora, Tucson, AZ 85711 ",112223.4140625,124900,-12676.5859375,3715.427734375,0.3569666358086469
4100321,"2132 S Jefferson Ave, Tucson, AZ 85711 ",112223.4140625,124900,-12676.5859375,4525.60302734375,0.43480571957566055
4092937,"5216 S Jasmine Way, Tucson, AZ 85706 ",112223.4140625,124900,-12676.5859375,4525.60302734375,0.43480571957566055
4624236,"7037 W Lonesome Valley Dr, Tucson, AZ 85757 ",162312.203125,174998,-12685.796875,4525.60302734375,0.3103306002068595
4626180,"7982 W Hawk Eagle Ct, Tucson, AZ 85757 ",162312.203125,175000,-12687.796875,4276.57958984375,0.2932511607142857
4102468,"3919 E Whittier St, Tucson, AZ 85711 ",162312.203125,175000,-12687.796875,5886.72998046875,0.4036614732142857
4626180,"7982 W Hawk Eagle Ct, Tucson, AZ 85757 ",162312.203125,175000,-12687.796875,4525.60302734375,0.3103270535714286
4101544,"340 S Columbus Blvd, Tucson, AZ 85711 ",162312.203125,175000,-12687.796875,4525.60302734375,0.3103270535714286
4101544,"340 S Columbus Blvd, Tucson, AZ 85711 ",162312.203125,175000,-12687.796875,639.5172729492188,0.043852611607142856
2002438,"901 W Hawaii Dr, Tucson, AZ 85706 ",104801.5390625,117500,-12698.4609375,639.5172729492188,0.06531240026595744
4624143,"7024 W Hidden River Way, Tucson, AZ 85757 ",154157.203125,166872,-12714.796875,3715.427734375,0.267181629107939
4206003,"1595 W Bitter Orange St, Tucson, AZ 85705 ",137279.890625,150000,-12720.109375,-7910.34619140625,-0.6328277083333333
4091715,"410 W Melridge St, Tucson, AZ 85706 ",115270.2890625,128000,-12729.7109375,3715.427734375,0.34832135009765625
4107750,"4601 E Timrod St, Tucson, AZ 85711 ",112223.4140625,125000,-12776.5859375,4276.57958984375,0.410551625
4114569,"5426 E 28th St, Tucson, AZ 85711 ",112223.4140625,125000,-12776.5859375,639.5172729492188,0.06139365625
4106389,"4518 E 12th St, Tucson, AZ 85711 ",112223.4140625,125000,-12776.5859375,4276.57958984375,0.410551625
4117240,"6261 E 24th St, Tucson, AZ 85711 ",112223.4140625,125000,-12776.5859375,4276.57958984375,0.410551625
4116265,"6026 E 34th St, Tucson, AZ 85711 ",112223.4140625,125000,-12776.5859375,4276.57958984375,0.410551625
4621907,"6753 W Greenland Ct, Tucson, AZ 85757 ",154157.203125,167000,-12842.796875,-7910.34619140625,-0.5684081212574851
